imdb_id,star,genre,runtime,user,critc,dir_popu,ac1_popu,ac2_popu,ac3_popu,total_box_office,n_of_posters,opening_box_office,year,budget_mixed
tt2005151,7.1,Comedy,114,178,266,1.283371,4.372653,6.582364,1.000006,83034523,37,14685305,2015,50000000
tt1528854,6.1,Comedy,96,172,166,2.289347,3.208619,9.613769,2.349646,242757137,47,796,2015,50000000
tt1355683,6.9,Biography,122,328,405,2.050654,19.45855,12.050889,7.083263,98837872,71,22635037,2015,53000000
tt2554274,6.5,Drama,119,390,438,4.546367,8.858532,9.39752,11.693385,75466595,75,13143310,2015,55000000
tt3781476,6.2,Action,111,22,29,1.001032,1.648325,1.00301,1.326544,386152042,67,21074,2015,56000000
tt1051904,6.3,Adventure,103,180,231,1.149971,6.961499,6.791765,3.376808,158905324,58,23618556,2015,58000000
tt1431045,8,Action,108,"1,308",636,3.089731,20.825026,13.047831,4.748725,801029249,100,132434639,2015,58000000
tt0144214,6.3,Crime,116,281,114,2.447927,7.24091,3.766905,5.672117,1403441,18,22332053,2015,60000000
tt3045616,5.5,Action,106,210,185,3.306095,19.45855,3.739935,9.1312,30396134,40,4200586,2015,60000000
tt2446980,6.6,Drama,124,302,339,1.09853,13.115339,12.081199,5.798012,101134059,49,17015168,2015,60000000
tt3300542,5.9,Action,99,454,259,1.00112,8.855477,4.153401,10.631442,193857962,72,21635601,2015,60000000
tt4591310,6,Action,120,14,20,2.299731,8.899956,7.512915,4.006139,194058503,22,166391,2015,60000000
tt4046784,6.3,Action,132,404,265,1.171457,6.933386,9.262305,4.942238,310697192,99,30316510,2015,61000000
tt3460252,7.8,Crime,167,"1,195",645,7.821799,21.798855,7.544655,13.478412,145443360,118,4610676,2015,62000000
tt2361317,6.4,Action,129,141,283,10.713996,10.713996,14.272307,4.096792,21778555,42,33336,2015,65000000
tt2381941,6.6,Comedy,105,244,288,1.120599,8.190976,10.706052,3.273498,159062963,58,24139,2015,65000000
tt2719848,7.1,Action,121,301,379,4.005346,5.62509,1.000001,1.006025,221835496,58,364244,2015,65000000
tt1985949,6.3,Animation,97,180,177,1.005992,1.894902,4.843293,2.418467,352829528,88,38155177,2015,73000000
tt1527788,7.8,Action,119,115,107,1.000001,1.026729,6.803558,1.01827,105445109,39,173,2015,75000000
tt2709768,6.5,Animation,87,262,278,2.70333,1.90026,2.026695,5.842252,875952759,69,104352905,2015,75000000
tt1754656,7.8,Animation,108,96,150,1.004843,6.54252,1.648617,9.208256,103529508,48,116927,2015,77500000
tt1037705,6.9,Action,118,582,329,1.078322,6.59132,7.009915,3.487261,21319,54,32789494,2015,80000000
tt0251075,6.1,Comedy,101,401,153,1.723389,2.224303,2.472492,6.696419,49587,28,13408351,2015,80000000
tt1618442,6,Action,106,144,212,1.000727,11.666195,6.514321,8.657058,131234406,74,10812861,2015,80000000
tt2510894,6.7,Animation,89,117,165,1.017954,10.445516,3.706622,6.912351,470751398,65,48464322,2015,80000000
tt2452042,7.1,Animation,88,174,220,1.000508,2.271483,2.518908,1.000552,250474038,117,44213073,2015,99000000
tt0102685,7.2,Action,120,288,115,1.532998,2.688374,11.551851,2.348533,128131571,48,1191,2015,100000000
tt3659388,8,Adventure,141,"1,138",606,3.492204,8.312798,9.39752,6.555163,663851905,95,54308575,2015,108000000
tt3410834,5.7,Action,121,187,203,1.862713,10.336294,5.02401,6.270834,171484051,99,29027348,2015,110000000
tt2381991,6.1,Action,114,186,275,1.000017,20.628631,9.39752,18.351039,165149302,80,19445035,2015,115000000
tt1341188,5.4,Comedy,121,206,171,1.306171,6.783647,4.645266,6.809752,3323,23,7484696,2015,120000000
tt0120667,5.7,Action,106,"1,021",278,1.550601,5.937426,1.465165,13.764138,167977596,45,56061504,2015,120000000
tt3095734,5.7,Action,105,73,109,3.055693,2.281017,4.955525,3.400514,61681268,24,10950705,2015,125000000
tt0478970,7.3,Action,117,603,542,2.64232,4.645266,4.600271,4.252213,519338048,114,57225526,2015,130000000
tt3949660,6,Action,112,198,230,1.025084,8.496522,3.407687,4.642021,245623848,74,35316382,2015,135000000
tt1663202,8,Adventure,156,"1,340",607,2.246771,12.719049,9.489176,3.450474,532950503,72,474560,2015,135000000
tt2404233,5.4,Action,127,371,207,1.871821,3.297478,4.800805,8.855477,133553464,75,14123903,2015,140000000
tt2267968,7.1,Animation,95,180,232,1.001463,6.961499,7.220283,3.772248,518614383,55,41282042,2015,140000000
tt3332064,5.8,Adventure,111,207,265,1.542765,14.48912,11.578725,2.919674,151550856,76,15315435,2015,150000000
tt2381249,7.4,Action,131,478,487,1.914148,12.950508,6.07493,6.635733,700868363,74,55520089,2015,150000000
tt2948356,8,Animation,108,569,450,2.568092,4.432279,3.258353,8.066664,1019920974,138,75063401,2015,150000000
tt1340138,6.5,Action,126,936,493,2.64188,5.794537,5.62509,14.949405,440160956,84,27018486,2015,155000000
tt1860357,7.2,Action,107,243,291,1.768608,9.613769,7.544655,1.000221,122931214,67,20223544,2015,156000000
tt0803096,6.9,Action,123,907,350,1.751834,6.305356,6.48598,5.704516,433125655,95,24166110,2015,160000000
tt1951266,6.5,Action,137,418,416,2.168575,13.115339,4.989994,4.766669,650523427,130,102665981,2015,160000000
tt1628841,5.2,Action,120,766,355,2.088587,4.766669,10.753837,11.93627,387644286,85,41039944,2015,165000000
tt3040964,7.4,Adventure,106,525,432,4.327491,1.097509,4.824765,10.285322,963901123,102,103261464,2015,175000000
tt3385516,7,Action,144,755,461,4.014591,8.249786,5.400272,13.115339,542742489,98,54471475,2015,178000000
tt0918940,6.3,Action,109,423,309,2.604954,4.105722,1.036,1,349143061,75,38527856,2015,180000000
tt2277860,7.3,Animation,97,374,538,4.173274,4.364626,3.891926,2.920727,1022617376,116,135060273,2015,200000000
tt2975590,6.6,Action,151,"3,392",763,5.550728,10.713996,27.194193,7.606161,868160194,116,166007347,2015,250000000
tt3498820,7.8,Action,147,"1,262",626,9.101867,13.764138,16.893867,19.548051,1153304495,189,179139142,2015,250000000
tt2379713,6.8,Action,148,"1,077",632,1.502734,8.62256,6.221535,4.350784,879620923,108,70403148,2015,300000000
tt6265828,6.9,Drama,92,336,285,1.8,3.124729,6.036262,1,1939199,12,104030,2016,100000
tt1735485,5.9,Horror,90,115,60,1.12,1.000001,1.245157,1.000312,52958095,13,3127,2016,135000
tt4129870,5.8,Drama,88,33,31,1.070056,1.317804,1.003337,5.250793,200242,5,34058,2016,700000
tt5165344,7.1,Crime,150,88,23,1,1.980513,1.357591,1,1469794,8,880000,2016,1000000
tt6322922,6.2,Documentary,100,55,98,1.4,1.001472,2.2,1.504,4062957,16,124823,2016,1000000
tt5804038,7.8,Documentary,95,54,164,1.000004,21.798855,1.156,1.835686,7664759,12,686378,2016,1000000
tt0303816,5.6,Horror,93,775,262,3.921725,1.919791,1.359996,1.120607,1627,18,4068,2016,1500000
tt3835080,5.1,Horror,102,151,211,1.534216,4.290814,1.113111,1.002216,816940,26,11842,2016,1500000
tt4950110,5.8,Biography,112,63,32,1.000875,1.000005,1.07056,1.000874,2082980,6,927161,2016,1500000
tt4258698,6.4,Biography,80,37,94,1.162638,1.930831,1.568,1.053406,6379289,16,2868403,2016,1500000
tt4244162,5.9,Action,88,44,29,1.0108,2.806462,1.575707,2.235867,10104,7,5778,2016,1600000
tt4936450,7.4,Crime,127,31,181,1.058314,1.000141,1.003835,1.000002,807431,19,10305,2016,2000000
tt4902904,6.2,Comedy,91,40,14,1.003942,1.000754,1.52,2.300294,2303792,4,1206771,2016,2000000
tt5537228,6.5,Comedy,102,10,11,1.000572,1.525606,1.003734,1.020084,6491385,7,924201,2016,2000000
tt4120176,7,Drama,102,33,170,1.12,3.116754,1.000408,1,2550312,18,31936,2016,2100000
tt3976144,5.4,Drama,91,95,108,1.000832,2.013158,1.086582,1.293225,12544,17,6624,2016,2700000
tt6574272,5.2,Horror,80,52,63,1.000387,1,1,2.053332,3600146,4,1816499,2016,2800000
tt4972062,6.8,Comedy,90,73,94,1.036025,3.073883,2.251316,1.036025,4417983,5,92835,2016,3000000
tt4034354,7,Adventure,97,271,272,1.000143,2.867079,5.914038,7.401619,5837111,22,105453,2016,3000000
tt3367294,4.7,Action,101,11,8,1,1.005524,1.544648,3.220449,7445044,2,1397434,2016,3000000
tt0804507,5.1,Drama,102,108,182,2.028997,6.966727,1.014061,1.178073,2911,15,19418,2016,3500000
tt3103166,4.6,Action,111,17,11,1.003734,1.07056,1.4,1.005417,182695,2,123839,2016,3500000
tt3903852,6.2,Action,107,14,19,1,1.01736,1,6.097487,6603,12,1650,2016,4000000
tt5726616,8,Drama,132,524,418,1.876614,4.250679,4.955506,2.891958,38831506,33,412932,2016,4000000
tt5946128,7.7,Drama,151,131,31,1,1.450359,1.730492,1.4,3376375,6,977862,2016,4300000
tt5982852,7.3,Comedy,140,66,29,1.004953,1.980513,1.000309,1.068308,25461514,2,774355,2016,4480000
tt5034474,4.6,Action,95,51,82,2.965612,5.491766,3.269527,3.285439,166339,30,117608,2016,5000000
tt4429194,5.8,Comedy,92,62,89,1.000002,17.22473,1.028115,6.621427,8927441,18,98850,2016,5000000
tt1082807,6.1,Action,88,144,179,1.202058,2.539924,2.927365,3.61192,10753399,20,4137230,2016,5000000
tt5247022,7.4,Comedy,118,165,319,2.443985,4.933035,3.247791,1.000161,10762654,24,69335,2016,5000000
tt5646136,5.4,Documentary,107,169,34,1.000001,1.000001,1.000001,1,13099931,4,74813,2016,5000000
tt1691916,6.4,Drama,98,135,146,1.023617,4.359917,3.911843,1.000119,16170174,24,4690214,2016,5000000
tt5462602,7.6,Comedy,120,264,317,1.000694,1.119666,2.013158,3.05788,53005448,35,20130,2016,5000000
tt5052448,7.7,Horror,104,"1,026",669,2.65171,3.545883,1.482607,3.935473,255209057,51,33377060,2016,5000000
tt4972582,7.3,Horror,117,656,515,1.318891,8.249786,4.844498,2.231864,278449984,54,40010975,2016,5000000
tt4738360,6.1,Action,99,20,33,1.000008,2.311688,2.717094,1,12364,19,4599,2016,5455000
tt3262342,7.9,Animation,95,122,202,1,9.289418,2.262423,1,28380000,19,23180,2016,5500000
tt2932536,5.7,Adventure,89,276,234,1.36,4.129972,2.102412,3.060366,61697193,30,11205562,2016,5500000
tt4334266,5.3,Drama,119,132,129,1.000363,2.672266,7.774648,1.000308,182226,20,89111,2016,6000000
tt4714782,6.2,Drama,105,156,314,1.515108,7.863044,1.001618,1.006402,2162046,39,79175,2016,6000000
tt4679210,8.3,Comedy,164,48,51,1,1.000549,6.647379,1.00024,831847,6,448129,2016,6200000
tt1230168,6.4,Drama,119,33,26,1.000004,3.322794,3.404144,3.649244,6423605,16,2591985,2016,6500000
tt4385888,7.4,Comedy,119,82,211,1.00635,4.617349,14.272307,2.853299,6792549,31,111200,2016,7000000
tt4481414,7.6,Drama,101,158,192,2.020749,13.764138,1.533417,2.741638,36964656,33,446380,2016,7000000
tt4030600,4.3,Horror,96,153,170,1.072,2.416011,1.005924,1.000253,25863405,27,13501349,2016,7400000
tt4353996,7.2,Biography,133,19,59,1.00001,2.119801,3.217296,1.232617,679993,14,7850,2016,7500000
tt1974419,6.2,Horror,117,325,467,1.99581,14.272307,3.39108,11.551851,3559803,64,589014,2016,7500000
tt2321405,7.8,Animation,66,35,174,1.244374,1.4,1.075815,1.000027,558588,26,28472,2016,8000000
tt4196848,7.6,Comedy,104,117,32,2.091148,9.001241,9.331289,6.928275,685780,9,338551,2016,8000000
tt4520364,5.8,Action,92,147,177,1.0002,5.006725,4.844498,6.514321,7298786,20,2012709,2016,8000000
tt4981636,6.1,Animation,92,31,40,1.628737,2.46105,2.275212,1.000006,23311425,15,6878437,2016,8500000
tt4914580,7.2,Action,140,17,72,1.029547,1.96795,3.592062,7.420832,51948102,20,165685,2016,8620000
tt5980232,5.6,Action,164,6,11,1.03024,1.087339,2.796173,1.07056,419497,3,298674,2016,8900000
tt4669986,7,Biography,123,112,265,1.18697,2.765143,3.939419,1,12927162,17,159615,2016,9000000
tt0377309,5,Adventure,95,56,23,1.050533,9.757241,2.716627,1.000021,15075228,18,58196,2016,9000000
tt1878870,7.4,Comedy,104,184,200,1.088751,3.54645,2.231864,1.510443,18802255,21,5302,2016,9000000
tt4361050,6.1,Horror,99,138,215,1.058004,1.749456,1.981058,1.844775,81831866,33,14065500,2016,9000000
tt5096536,7,Drama,104,5,79,1.000001,2.698678,1.832643,1.000097,18554,17,3176,2016,10000000
tt5687814,5.9,Drama,94,5,42,1.001586,5.093288,1.07056,3.851806,37801,5,11719,2016,10000000
tt4254584,6.3,Adventure,80,17,25,1,1.4,1.000179,1.005897,150191,7,32111,2016,10000000
tt5816374,6.6,Comedy,91,19,53,1.457759,1.457759,1.822433,2.837032,248370,5,29013,2016,10000000
tt0105665,7.2,Drama,134,259,119,3.757597,2.241341,2.902069,8.448699,1548274,33,1813559,2016,10000000
tt4048272,7.4,Comedy,162,113,312,1,2.135306,1.193761,1.00002,3933267,19,40131,2016,10000000
tt4572792,6.5,Crime,105,103,110,5.299278,7.088523,6.418879,2.455274,4379905,18,1424540,2016,10000000
tt1472584,4.6,Action,92,71,37,1.000083,1.00172,1.000166,5.687897,4452335,17,2182216,2016,10000000
tt2674454,6.5,Biography,110,130,123,1.001063,5.20473,5.740231,2.479636,6402580,25,408891,2016,10000000
tt4645330,6.6,Biography,109,89,156,1.406979,7.701464,3.728508,3.889604,7027869,27,93728,2016,10000000
tt4196450,6.4,Biography,120,129,243,1.641588,1.641588,4.250679,2.0512,16847879,26,7004254,2016,10000000
tt4669186,5.8,Documentary,96,34,32,1,5.842252,4.67008,4.645754,23591043,5,11767210,2016,10000000
tt1540011,5,Horror,90,275,340,2.099423,1.000042,1.587566,1.000002,37493221,32,9576057,2016,10000000
tt4094724,6,Action,105,194,274,2.506081,5.687134,5.295835,2.446965,118557124,43,31515110,2016,10000000
tt4160708,7.1,Crime,88,458,384,1.010137,5.037333,4.955525,6.791765,159047649,43,26411706,2016,10000000
tt3794028,6.7,Drama,120,17,98,1.000303,7.734569,1.058743,3.136689,511892,22,4473,2016,10300000
tt4832640,7.1,Action,170,129,37,1.000048,2.97542,1.817844,1.000102,34599781,8,2371100,2016,10400000
tt5074352,8.5,Action,161,272,53,1.000001,1.94243,1.000018,1.000011,291438236,14,3248481,2016,10400000
tt4581576,5.7,Drama,92,109,79,1.076523,5.794537,3.525566,5.105305,261465,29,1124,2016,10500000
tt5362988,7.8,Crime,107,395,338,1.545759,4.210599,6.635733,1.274935,40352966,41,161558,2016,11000000
tt0462590,6.5,Crime,104,275,100,2.077721,4.845434,1.925953,1.000024,1152837,25,20659573,2016,12000000
tt3462710,5,Drama,100,72,94,1.000324,3.491034,5.627059,1.007809,15668012,25,4785431,2016,12000000
tt5322012,5.1,Fantasy,90,88,125,1.94773,11.761038,7.471412,4.929366,23477345,23,5467084,2016,12000000
tt2582782,7.6,Crime,104,330,404,1.712,8.840379,5.704516,6.54252,37584304,36,621329,2016,12000000
tt0095489,7.4,Animation,69,143,26,1.484523,2.20434,1.169892,2.2506,43756,28,17958,2016,12300000
tt4939066,6.2,Action,110,25,33,1.187335,20.763191,4.024335,1.007309,49196532,14,31662,2016,12700000
tt0076451,6.7,Drama,163,80,61,4.497975,1.633129,12.081199,1.606603,1536965,23,467694,2016,14000000
tt3387266,6.8,Biography,111,69,157,1.000001,2.762411,11.705044,3.601899,11010515,22,66510,2016,14000000
tt1967614,5.7,Comedy,120,62,74,1.09049,12.081199,3.682929,7.593723,1658706,6,1100000,2016,15000000
tt4276820,7.2,Biography,115,207,289,1.105925,4.235429,2.4989,2.966037,18301228,49,3404102,2016,15000000
tt4139124,6.3,Action,99,118,149,1.000467,3.073883,2.65171,1.01181,20688141,22,9453224,2016,15000000
tt5719700,5.7,Comedy,97,91,115,1,6.783647,5.292699,4.265567,37337061,37,8567881,2016,15000000
tt4262980,6.7,Action,120,130,168,1.648111,1.027219,1.103145,3.586231,75612484,24,451293,2016,15000000
tt5140878,6.6,Horror,109,294,262,1.036736,3.285439,1.026452,3.481162,305492201,62,35006404,2016,15000000
tt3859980,5.9,Action,155,119,29,1.021563,2.265656,1.000185,1.47636,1680885,9,747791,2016,15050000
tt3495026,7.2,Action,142,296,56,1.000001,1.730492,1.000002,1.000024,3496818,12,1357212,2016,16000000
tt2515030,6.5,Crime,120,46,107,1.002674,4.11031,4.989994,1.000255,363720,19,106869,2016,17000000
tt4649416,6.1,Comedy,111,25,41,1.000245,1.655577,1.767234,4.32434,42493506,9,15134235,2016,17000000
tt0118689,6.4,Adventure,85,156,87,2.217261,4.795951,2.993142,2.755631,83297,34,2255233,2016,18000000
tt4540710,7.5,Drama,132,222,220,1.354629,9.39752,11.245219,2.850851,5911870,34,59797,2016,18000000
tt4287320,5.3,Drama,110,424,231,1.000044,11.655389,8.21753,3.481561,40651864,45,9034148,2016,18000000
tt2763304,7.2,Drama,117,236,372,1.571111,9.1312,3.414425,5.717703,42074024,35,170575,2016,18000000
tt5071886,6.4,Action,150,115,26,1,2.27824,1.019054,1.000211,4299428,16,1977716,2016,18700000
tt1700841,6.2,Animation,89,461,294,1.000181,3.408007,6.555163,4.372653,141354394,53,34263534,2016,19000000
tt1213012,5.3,Animation,88,90,82,1.990809,3.211369,4.562016,4.618976,28842,36,9106906,2016,20000000
tt3960412,6.7,Comedy,86,106,128,1.908754,3.706622,1.018684,1.908754,9537120,11,4698715,2016,20000000
tt1800302,6.7,Adventure,120,97,213,1.012338,6.822825,2.346603,18.750852,11478501,44,3471316,2016,20000000
tt2865120,5.6,Animation,94,55,106,1.485517,2.284839,2.23562,1.702814,11813410,25,4869278,2016,20000000
tt4799050,5.2,Comedy,101,140,168,1.000097,19.548051,1.66061,3.120441,46916048,70,8004283,2016,20000000
tt3531824,6.6,Action,96,201,228,1.524653,5.34851,6.606873,3.004605,61680792,47,9445456,2016,20000000
tt2872518,6.3,Drama,132,228,97,1.5776,7.835565,3.856623,1.608146,96938619,32,16172119,2016,20000000
tt4651520,6.2,Comedy,100,237,190,1.579743,7.009915,4.047954,5.229671,181457297,52,23817340,2016,20000000
tt2543472,8,Drama,113,257,202,2.55638,2.455274,6.809752,3.793159,295772199,48,27547866,2016,20000000
tt0492956,6.2,Comedy,110,87,112,1.065953,10.726285,2.536284,1.811951,232409,20,22950971,2016,22000000
tt6003368,4.4,Comedy,91,73,57,1.149239,1.000034,4.22282,2.158126,35355942,24,7126084,2016,22000000
tt4550098,7.5,Crime,116,520,437,1.000038,7.606161,6.872263,4.232354,31151819,53,492648,2016,22500000
tt2671706,7.2,Drama,139,293,313,6.59132,6.59132,3.972299,1.00121,61564524,28,129462,2016,24000000
tt2568862,6.6,Comedy,96,122,176,2.455975,6.24518,2.772322,3.720036,78714211,40,11932330,2016,24000000
tt0387131,7.4,Drama,129,572,220,1.226698,8.275229,7.701464,6.441756,6298,9,8673803,2016,25000000
tt6083388,6.4,Action,130,12,19,2.057572,2.549131,6.209692,7.160403,9293496,15,23912,2016,25000000
tt0382077,5.9,Drama,101,451,180,1.148213,12.081199,7.708452,6.487777,10180000,24,21959233,2016,25000000
tt1966359,5.4,Comedy,125,55,54,1.000104,6.809752,3.492929,3.635871,20597799,26,3287451,2016,25000000
tt0493405,6,Action,100,144,110,2.431964,4.012786,2.431964,7.309786,23190697,23,7722802,2016,25000000
tt3401882,5.6,Comedy,91,114,116,1.000004,7.291108,3.413691,3.885277,40287017,33,12201873,2016,25000000
tt4824302,5.6,Comedy,118,84,124,2.626826,6.636919,3.741113,8.184539,43792859,48,8369184,2016,25000000
tt0498381,4.5,Drama,102,177,195,1.12,13.157418,4.378724,4.587761,82991460,53,13002632,2016,25000000
tt1753383,6.9,Adventure,100,337,132,2.070234,4.843293,5.000421,3.0164,205272612,42,18222810,2016,25000000
tt4846340,7.8,Biography,127,389,398,1.149924,5.764315,3.856623,1.298984,231800856,54,515499,2016,25000000
tt1798603,5.6,Comedy,92,91,133,1.624565,4.765446,3.757674,2.128016,23229371,40,6176680,2016,26000000
tt1974420,5.7,Comedy,127,64,138,2.089945,3.001467,2.154477,3.123538,3871448,22,1589625,2016,26700000
tt2241351,6.5,Crime,98,186,323,5.292712,6.793614,8.184539,7.499003,93469699,52,14788157,2016,27000000
tt4136084,6.9,Biography,110,173,237,2.181253,6.42216,3.075045,2.490217,56017691,33,6601313,2016,29000000
tt0460791,7.9,Adventure,117,315,189,1.715632,4.088706,2.104919,1.760325,8510,21,79611,2016,30000000
tt1521197,6.9,Drama,130,140,289,2.088587,4.173534,2.330445,5.289463,11239,27,1021768,2016,30000000
tt2404311,6.3,Comedy,111,231,233,3.819249,12.081199,4.666956,1.631784,115602,44,14034764,2016,30000000
tt4486986,5.2,Drama,110,36,39,1.192732,3.78027,5.62509,1.709073,278805,14,144076,2016,30000000
tt3881784,7,Biography,119,75,155,2.277909,6.872263,2.416829,5.740231,5003992,20,1611040,2016,30000000
tt1212428,6.6,Adventure,140,190,266,1.000154,7.358136,6.516024,3.174836,17122336,45,191560,2016,30000000
tt2072233,5.6,Action,95,111,105,1.011064,4.442487,5.043143,8.71363,27224309,26,8344128,2016,30000000
tt4383594,5.3,Comedy,87,108,117,2.012115,6.046683,5.123338,4.662379,44223197,55,28387,2016,30000000
tt2261287,6.8,Animation,89,58,107,1.192233,14.272307,1.555467,1.341675,96923070,57,2656,2016,30000000
tt1590193,6.3,Action,104,252,243,1.119826,20.763191,8.388478,5.150839,102403858,49,13701452,2016,30000000
tt4849438,8.4,Action,168,436,58,1.000191,2.188818,1.002057,2.049006,263585794,28,10430497,2016,30000000
tt0327679,6.3,Comedy,96,246,87,1.000237,9.871183,1.930864,4.678626,9678,18,6169030,2016,31000000
tt1560747,7.1,Drama,137,430,493,2.492261,5.405763,4.782225,7.606161,51007693,32,736311,2016,32000000
tt1961175,6.2,Action,111,235,200,1.021987,6.933386,4.235429,4.250887,58659727,46,14846778,2016,33000000
tt2823054,6,Adventure,98,139,166,1.000018,10.485838,1.228642,4.796538,75909673,31,16628170,2016,33000000
tt3553442,6.6,Biography,112,127,179,1.120599,2.709156,10.706052,6.997817,24915969,23,7450275,2016,35000000
